contract,category,stratum,word_count,n_spans,strict_json_ok,parse_error,call_error,tokens_in,tokens_out,finish_reason,latency_s,cost_usd,raw_path
SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,Governing Law,medium,3435,0.0,True,,,5689.0,31.0,stop,1.58,0.01175,results/raw/20260818T161452__extraction-v2__gpt-5.6-terra__SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-__Governing-Law.txt
SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,Expiration Date,medium,3435,2.0,True,,,5687.0,118.0,stop,3.21,0.01279,results/raw/20260818T161455__extraction-v2__gpt-5.6-terra__SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-__Expiration-Date.txt
SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,Termination For Convenience,medium,3435,1.0,True,,,5733.0,164.0,stop,3.93,0.01343,results/raw/20260818T161459__extraction-v2__gpt-5.6-terra__SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-__Termination-For-Convenience.txt
SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,Cap On Liability,medium,3435,2.0,True,,,5710.0,132.0,stop,2.86,0.013,results/raw/20260818T161502__extraction-v2__gpt-5.6-terra__SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-__Cap-On-Liability.txt
SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,Ip Ownership Assignment,medium,3435,0.0,True,,,5747.0,31.0,stop,1.74,0.01187,results/raw/20260818T161504__extraction-v2__gpt-5.6-terra__SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-__Ip-Ownership-Assignment.txt
SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,Non-Compete,medium,3435,0.0,True,,,5704.0,40.0,stop,2.08,0.01189,results/raw/20260818T161506__extraction-v2__gpt-5.6-terra__SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-__Non-Compete.txt
PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.txt,Governing Law,medium,3596,1.0,True,,,5040.0,85.0,stop,2.29,0.0111,results/raw/20260818T161508__extraction-v2__gpt-5.6-terra__PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-__Governing-Law.txt
PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.txt,Expiration Date,medium,3596,0.0,True,,,5038.0,30.0,stop,1.66,0.01044,results/raw/20260818T161510__extraction-v2__gpt-5.6-terra__PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-__Expiration-Date.txt
PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.txt,Termination For Convenience,medium,3596,0.0,True,,,5084.0,51.0,stop,2.27,0.01078,results/raw/20260818T161512__extraction-v2__gpt-5.6-terra__PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-__Termination-For-Convenience.txt
PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.txt,Cap On Liability,medium,3596,0.0,True,,,5061.0,57.0,stop,2.13,0.01081,results/raw/20260818T161514__extraction-v2__gpt-5.6-terra__PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-__Cap-On-Liability.txt
PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.txt,Ip Ownership Assignment,medium,3596,1.0,True,,,5098.0,375.0,stop,5.44,0.0147,results/raw/20260818T161520__extraction-v2__gpt-5.6-terra__PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-__Ip-Ownership-Assignment.txt
PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.txt,Non-Compete,medium,3596,2.0,True,,,5055.0,244.0,stop,6.12,0.01304,results/raw/20260818T161526__extraction-v2__gpt-5.6-terra__PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-__Non-Compete.txt
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.txt,Governing Law,medium,3770,1.0,True,,,5532.0,34.0,stop,2.0,0.01147,results/raw/20260818T161528__extraction-v2__gpt-5.6-terra__ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSE__Governing-Law.txt
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.txt,Expiration Date,medium,3770,1.0,True,,,5530.0,52.0,stop,1.98,0.01168,results/raw/20260818T161530__extraction-v2__gpt-5.6-terra__ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSE__Expiration-Date.txt
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.txt,Termination For Convenience,medium,3770,0.0,True,,,5576.0,95.0,stop,2.93,0.01229,results/raw/20260818T161533__extraction-v2__gpt-5.6-terra__ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSE__Termination-For-Convenience.txt
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.txt,Cap On Liability,medium,3770,3.0,True,,,5553.0,1238.0,stop,12.9,0.02596,results/raw/20260818T161546__extraction-v2__gpt-5.6-terra__ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSE__Cap-On-Liability.txt
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.txt,Ip Ownership Assignment,medium,3770,0.0,True,,,5590.0,41.0,stop,1.68,0.01167,results/raw/20260818T161547__extraction-v2__gpt-5.6-terra__ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSE__Ip-Ownership-Assignment.txt
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.txt,Non-Compete,medium,3770,4.0,True,,,5547.0,829.0,stop,8.44,0.02104,results/raw/20260818T161556__extraction-v2__gpt-5.6-terra__ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSE__Non-Compete.txt
FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement.txt,Governing Law,medium,4102,1.0,True,,,5398.0,50.0,stop,2.08,0.0114,results/raw/20260818T161558__extraction-v2__gpt-5.6-terra__FreezeTagInc_20180411_8-K_EX-10.1_111396__Governing-Law.txt
FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement.txt,Expiration Date,medium,4102,1.0,True,,,5396.0,53.0,stop,1.83,0.01143,results/raw/20260818T161600__extraction-v2__gpt-5.6-terra__FreezeTagInc_20180411_8-K_EX-10.1_111396__Expiration-Date.txt
FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement.txt,Termination For Convenience,medium,4102,1.0,True,,,5442.0,163.0,stop,3.53,0.01284,results/raw/20260818T161603__extraction-v2__gpt-5.6-terra__FreezeTagInc_20180411_8-K_EX-10.1_111396__Termination-For-Convenience.txt
FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement.txt,Cap On Liability,medium,4102,0.0,True,,,5419.0,53.0,stop,2.52,0.01147,results/raw/20260818T161606__extraction-v2__gpt-5.6-terra__FreezeTagInc_20180411_8-K_EX-10.1_111396__Cap-On-Liability.txt
FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement.txt,Ip Ownership Assignment,medium,4102,1.0,True,,,5456.0,213.0,stop,3.7,0.01347,results/raw/20260818T161609__extraction-v2__gpt-5.6-terra__FreezeTagInc_20180411_8-K_EX-10.1_111396__Ip-Ownership-Assignment.txt
FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement.txt,Non-Compete,medium,4102,2.0,True,,,5413.0,271.0,stop,5.11,0.01408,results/raw/20260818T161614__extraction-v2__gpt-5.6-terra__FreezeTagInc_20180411_8-K_EX-10.1_111396__Non-Compete.txt
PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2.txt,Governing Law,medium,4870,1.0,True,,,6656.0,41.0,stop,1.79,0.0138,results/raw/20260818T161616__extraction-v2__gpt-5.6-terra__PelicanDeliversInc_20200211_S-1_EX-10.3___Governing-Law.txt
PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2.txt,Expiration Date,medium,4870,1.0,True,,,6654.0,50.0,stop,2.3,0.01391,results/raw/20260818T161619__extraction-v2__gpt-5.6-terra__PelicanDeliversInc_20200211_S-1_EX-10.3___Expiration-Date.txt
PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2.txt,Termination For Convenience,medium,4870,1.0,True,,,6700.0,127.0,stop,2.61,0.01492,results/raw/20260818T161621__extraction-v2__gpt-5.6-terra__PelicanDeliversInc_20200211_S-1_EX-10.3___Termination-For-Convenience.txt
PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2.txt,Cap On Liability,medium,4870,0.0,True,,,6677.0,50.0,stop,1.68,0.01395,results/raw/20260818T161623__extraction-v2__gpt-5.6-terra__PelicanDeliversInc_20200211_S-1_EX-10.3___Cap-On-Liability.txt
PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2.txt,Ip Ownership Assignment,medium,4870,2.0,True,,,6714.0,478.0,stop,5.31,0.01916,results/raw/20260818T161628__extraction-v2__gpt-5.6-terra__PelicanDeliversInc_20200211_S-1_EX-10.3___Ip-Ownership-Assignment.txt
PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2.txt,Non-Compete,medium,4870,1.0,True,,,6671.0,175.0,stop,4.72,0.01544,results/raw/20260818T161633__extraction-v2__gpt-5.6-terra__PelicanDeliversInc_20200211_S-1_EX-10.3___Non-Compete.txt
AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.txt,Governing Law,medium,5780,1.0,True,,,8006.0,44.0,stop,2.46,0.01654,results/raw/20260818T161635__extraction-v2__gpt-5.6-terra__AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-__Governing-Law.txt
AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.txt,Expiration Date,medium,5780,1.0,True,,,8004.0,115.0,stop,2.56,0.01739,results/raw/20260818T161638__extraction-v2__gpt-5.6-terra__AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-__Expiration-Date.txt
AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.txt,Termination For Convenience,medium,5780,0.0,True,,,8050.0,128.0,stop,3.23,0.01764,results/raw/20260818T161641__extraction-v2__gpt-5.6-terra__AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-__Termination-For-Convenience.txt
AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.txt,Cap On Liability,medium,5780,1.0,True,,,8027.0,201.0,stop,4.4,0.01847,results/raw/20260818T161646__extraction-v2__gpt-5.6-terra__AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-__Cap-On-Liability.txt
AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.txt,Ip Ownership Assignment,medium,5780,4.0,True,,,8064.0,464.0,stop,8.12,0.0217,results/raw/20260818T161654__extraction-v2__gpt-5.6-terra__AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-__Ip-Ownership-Assignment.txt
AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.txt,Non-Compete,medium,5780,4.0,True,,,8021.0,541.0,stop,6.38,0.02253,results/raw/20260818T161700__extraction-v2__gpt-5.6-terra__AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-__Non-Compete.txt
GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,Governing Law,medium,5880,1.0,True,,,8427.0,53.0,stop,3.92,0.01749,results/raw/20260818T161704__extraction-v2__gpt-5.6-terra__GSVINC_05_15_1998-EX-10-SPONSORSHIP_AGRE__Governing-Law.txt
GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,Expiration Date,medium,5880,3.0,True,,,8425.0,463.0,stop,6.02,0.02241,results/raw/20260818T161710__extraction-v2__gpt-5.6-terra__GSVINC_05_15_1998-EX-10-SPONSORSHIP_AGRE__Expiration-Date.txt
GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,Termination For Convenience,medium,5880,0.0,True,,,8471.0,45.0,stop,2.04,0.01748,results/raw/20260818T161712__extraction-v2__gpt-5.6-terra__GSVINC_05_15_1998-EX-10-SPONSORSHIP_AGRE__Termination-For-Convenience.txt
GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,Cap On Liability,medium,5880,1.0,True,,,8448.0,205.0,stop,4.03,0.01936,results/raw/20260818T161716__extraction-v2__gpt-5.6-terra__GSVINC_05_15_1998-EX-10-SPONSORSHIP_AGRE__Cap-On-Liability.txt
GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,Ip Ownership Assignment,medium,5880,0.0,True,,,8485.0,56.0,stop,2.16,0.01764,results/raw/20260818T161718__extraction-v2__gpt-5.6-terra__GSVINC_05_15_1998-EX-10-SPONSORSHIP_AGRE__Ip-Ownership-Assignment.txt
GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,Non-Compete,medium,5880,2.0,True,,,8442.0,264.0,stop,3.81,0.02005,results/raw/20260818T161722__extraction-v2__gpt-5.6-terra__GSVINC_05_15_1998-EX-10-SPONSORSHIP_AGRE__Non-Compete.txt
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",Governing Law,medium,6029,1.0,True,,,8226.0,67.0,stop,2.81,0.01726,"results/raw/20260818T161725__extraction-v2__gpt-5.6-terra__NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBU__Governing-Law.txt"
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",Expiration Date,medium,6029,2.0,True,,,8224.0,161.0,stop,3.43,0.01838,"results/raw/20260818T161728__extraction-v2__gpt-5.6-terra__NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBU__Expiration-Date.txt"
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",Termination For Convenience,medium,6029,2.0,True,,,8270.0,62.0,stop,2.12,0.01728,"results/raw/20260818T161731__extraction-v2__gpt-5.6-terra__NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBU__Termination-For-Convenience.txt"
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",Cap On Liability,medium,6029,3.0,True,,,8247.0,486.0,stop,6.97,0.02233,"results/raw/20260818T161738__extraction-v2__gpt-5.6-terra__NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBU__Cap-On-Liability.txt"
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",Ip Ownership Assignment,medium,6029,0.0,True,,,8284.0,152.0,stop,3.17,0.01839,"results/raw/20260818T161741__extraction-v2__gpt-5.6-terra__NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBU__Ip-Ownership-Assignment.txt"
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",Non-Compete,medium,6029,6.0,True,,,8241.0,954.0,stop,7.78,0.02793,"results/raw/20260818T161748__extraction-v2__gpt-5.6-terra__NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBU__Non-Compete.txt"
"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",Governing Law,medium,7145,1.0,True,,,9740.0,110.0,stop,2.65,0.0208,"results/raw/20260818T161751__extraction-v2__gpt-5.6-terra__Columbia_Laboratories,_(Bermuda)_Ltd._-___Governing-Law.txt"
"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",Expiration Date,medium,7145,1.0,True,,,9738.0,83.0,stop,2.05,0.02047,"results/raw/20260818T161753__extraction-v2__gpt-5.6-terra__Columbia_Laboratories,_(Bermuda)_Ltd._-___Expiration-Date.txt"
"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",Termination For Convenience,medium,7145,0.0,True,,,9784.0,87.0,stop,2.38,0.02061,"results/raw/20260818T161756__extraction-v2__gpt-5.6-terra__Columbia_Laboratories,_(Bermuda)_Ltd._-___Termination-For-Convenience.txt"
"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",Cap On Liability,medium,7145,1.0,True,,,9761.0,272.0,stop,4.26,0.02279,"results/raw/20260818T161800__extraction-v2__gpt-5.6-terra__Columbia_Laboratories,_(Bermuda)_Ltd._-___Cap-On-Liability.txt"
"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",Ip Ownership Assignment,medium,7145,1.0,True,,,9798.0,348.0,stop,5.25,0.02377,"results/raw/20260818T161805__extraction-v2__gpt-5.6-terra__Columbia_Laboratories,_(Bermuda)_Ltd._-___Ip-Ownership-Assignment.txt"
"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",Non-Compete,medium,7145,0.0,True,,,9755.0,65.0,stop,2.22,0.02029,"results/raw/20260818T161807__extraction-v2__gpt-5.6-terra__Columbia_Laboratories,_(Bermuda)_Ltd._-___Non-Compete.txt"
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,Governing Law,medium,7337,1.0,True,,,10211.0,64.0,stop,1.89,0.02119,results/raw/20260818T161809__extraction-v2__gpt-5.6-terra__LegacyEducationAllianceInc_20200330_10-K__Governing-Law.txt
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,Expiration Date,medium,7337,2.0,True,,,10209.0,220.0,stop,3.29,0.02306,results/raw/20260818T161813__extraction-v2__gpt-5.6-terra__LegacyEducationAllianceInc_20200330_10-K__Expiration-Date.txt
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,Termination For Convenience,medium,7337,0.0,True,,,10255.0,233.0,stop,4.73,0.02331,results/raw/20260818T161817__extraction-v2__gpt-5.6-terra__LegacyEducationAllianceInc_20200330_10-K__Termination-For-Convenience.txt
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,Cap On Liability,medium,7337,1.0,True,,,10232.0,189.0,stop,3.87,0.02273,results/raw/20260818T161821__extraction-v2__gpt-5.6-terra__LegacyEducationAllianceInc_20200330_10-K__Cap-On-Liability.txt
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,Ip Ownership Assignment,medium,7337,1.0,True,,,10269.0,285.0,stop,4.12,0.02396,results/raw/20260818T161825__extraction-v2__gpt-5.6-terra__LegacyEducationAllianceInc_20200330_10-K__Ip-Ownership-Assignment.txt
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,Non-Compete,medium,7337,6.0,True,,,10226.0,779.0,stop,7.64,0.0298,results/raw/20260818T161833__extraction-v2__gpt-5.6-terra__LegacyEducationAllianceInc_20200330_10-K__Non-Compete.txt
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,Governing Law,medium,7663,2.0,True,,,10566.0,235.0,stop,3.51,0.02395,results/raw/20260818T161836__extraction-v2__gpt-5.6-terra__NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-__Governing-Law.txt
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,Expiration Date,medium,7663,1.0,True,,,10564.0,93.0,stop,1.99,0.02224,results/raw/20260818T161838__extraction-v2__gpt-5.6-terra__NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-__Expiration-Date.txt
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,Termination For Convenience,medium,7663,1.0,True,,,10610.0,127.0,stop,2.73,0.02274,results/raw/20260818T161841__extraction-v2__gpt-5.6-terra__NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-__Termination-For-Convenience.txt
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,Cap On Liability,medium,7663,4.0,True,,,10587.0,836.0,stop,8.39,0.03121,results/raw/20260818T161850__extraction-v2__gpt-5.6-terra__NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-__Cap-On-Liability.txt
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,Ip Ownership Assignment,medium,7663,0.0,True,,,10624.0,36.0,stop,2.31,0.02168,results/raw/20260818T161852__extraction-v2__gpt-5.6-terra__NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-__Ip-Ownership-Assignment.txt
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,Non-Compete,medium,7663,4.0,True,,,10581.0,424.0,stop,4.91,0.02625,results/raw/20260818T161857__extraction-v2__gpt-5.6-terra__NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-__Non-Compete.txt
PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,Governing Law,medium,7965,1.0,True,,,10737.0,95.0,stop,2.12,0.02261,results/raw/20260818T161859__extraction-v2__gpt-5.6-terra__PenntexMidstreamPartnersLp_20150416_S-1A__Governing-Law.txt
PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,Expiration Date,medium,7965,3.0,True,,,10735.0,380.0,stop,3.64,0.02603,results/raw/20260818T161903__extraction-v2__gpt-5.6-terra__PenntexMidstreamPartnersLp_20150416_S-1A__Expiration-Date.txt
PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,Termination For Convenience,medium,7965,1.0,True,,,10781.0,169.0,stop,3.48,0.02359,results/raw/20260818T161906__extraction-v2__gpt-5.6-terra__PenntexMidstreamPartnersLp_20150416_S-1A__Termination-For-Convenience.txt
PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,Cap On Liability,medium,7965,2.0,True,,,10758.0,351.0,stop,7.05,0.02573,results/raw/20260818T161913__extraction-v2__gpt-5.6-terra__PenntexMidstreamPartnersLp_20150416_S-1A__Cap-On-Liability.txt
PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,Ip Ownership Assignment,medium,7965,0.0,True,,,10795.0,21.0,stop,1.94,0.02184,results/raw/20260818T161915__extraction-v2__gpt-5.6-terra__PenntexMidstreamPartnersLp_20150416_S-1A__Ip-Ownership-Assignment.txt
PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,Non-Compete,medium,7965,1.0,True,,,10752.0,317.0,stop,4.47,0.02531,results/raw/20260818T161920__extraction-v2__gpt-5.6-terra__PenntexMidstreamPartnersLp_20150416_S-1A__Non-Compete.txt
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,Governing Law,long,8396,1.0,True,,,11791.0,63.0,stop,2.54,0.02434,results/raw/20260818T161922__extraction-v2__gpt-5.6-terra__CORIOINC_07_20_2000-EX-10.5-LICENSE_AND___Governing-Law.txt
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,Expiration Date,long,8396,2.0,True,,,11789.0,286.0,stop,3.89,0.02701,results/raw/20260818T161926__extraction-v2__gpt-5.6-terra__CORIOINC_07_20_2000-EX-10.5-LICENSE_AND___Expiration-Date.txt
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,Termination For Convenience,long,8396,0.0,True,,,11835.0,130.0,stop,3.17,0.02523,results/raw/20260818T161929__extraction-v2__gpt-5.6-terra__CORIOINC_07_20_2000-EX-10.5-LICENSE_AND___Termination-For-Convenience.txt
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,Cap On Liability,long,8396,1.0,True,,,11812.0,383.0,stop,6.42,0.02822,results/raw/20260818T161936__extraction-v2__gpt-5.6-terra__CORIOINC_07_20_2000-EX-10.5-LICENSE_AND___Cap-On-Liability.txt
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,Ip Ownership Assignment,long,8396,,False,ValueError: unbalanced JSON object in response,,11849.0,293.0,stop,4.48,0.02721,results/raw/20260818T161940__extraction-v2__gpt-5.6-terra__CORIOINC_07_20_2000-EX-10.5-LICENSE_AND___Ip-Ownership-Assignment.txt
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,Non-Compete,long,8396,6.0,True,,,11806.0,945.0,stop,9.24,0.03495,results/raw/20260818T161949__extraction-v2__gpt-5.6-terra__CORIOINC_07_20_2000-EX-10.5-LICENSE_AND___Non-Compete.txt
ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.txt,Governing Law,long,9243,1.0,True,,,14884.0,79.0,stop,1.73,0.03072,results/raw/20260818T161951__extraction-v2__gpt-5.6-terra__ENERGYXXILTD_05_08_2015-EX-10.13-Transpo__Governing-Law.txt
ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.txt,Expiration Date,long,9243,1.0,True,,,14882.0,55.0,stop,2.32,0.03042,results/raw/20260818T161953__extraction-v2__gpt-5.6-terra__ENERGYXXILTD_05_08_2015-EX-10.13-Transpo__Expiration-Date.txt
ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.txt,Termination For Convenience,long,9243,1.0,True,,,14928.0,55.0,stop,1.6,0.03052,results/raw/20260818T161955__extraction-v2__gpt-5.6-terra__ENERGYXXILTD_05_08_2015-EX-10.13-Transpo__Termination-For-Convenience.txt
ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.txt,Cap On Liability,long,9243,2.0,True,,,14905.0,386.0,stop,4.85,0.03444,results/raw/20260818T162000__extraction-v2__gpt-5.6-terra__ENERGYXXILTD_05_08_2015-EX-10.13-Transpo__Cap-On-Liability.txt
ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.txt,Ip Ownership Assignment,long,9243,0.0,True,,,14942.0,22.0,stop,1.62,0.03015,results/raw/20260818T162001__extraction-v2__gpt-5.6-terra__ENERGYXXILTD_05_08_2015-EX-10.13-Transpo__Ip-Ownership-Assignment.txt
ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.txt,Non-Compete,long,9243,0.0,True,,,14899.0,54.0,stop,1.89,0.03045,results/raw/20260818T162003__extraction-v2__gpt-5.6-terra__ENERGYXXILTD_05_08_2015-EX-10.13-Transpo__Non-Compete.txt
