contract,category,stratum,word_count,n_spans,strict_json_ok,parse_error,call_error,tokens_in,tokens_out,finish_reason,latency_s,cost_usd,raw_path
SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,Cap On Liability,medium,3435,4,True,,,5772,128,stop,2.13,0.00614,results/raw/20260818T161406__extraction-v2__llama-3.3-70b__SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-__Cap-On-Liability.txt
SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,Ip Ownership Assignment,medium,3435,0,True,,,5809,7,stop,1.11,0.00605,results/raw/20260818T161407__extraction-v2__llama-3.3-70b__SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-__Ip-Ownership-Assignment.txt
SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules.txt,Non-Compete,medium,3435,0,True,,,5766,7,stop,0.52,0.006,results/raw/20260818T161408__extraction-v2__llama-3.3-70b__SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-__Non-Compete.txt
PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.txt,Governing Law,medium,3596,1,True,,,5099,57,stop,1.33,0.00536,results/raw/20260818T161409__extraction-v2__llama-3.3-70b__PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-__Governing-Law.txt
PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.txt,Expiration Date,medium,3596,0,True,,,5096,7,stop,1.31,0.00531,results/raw/20260818T161410__extraction-v2__llama-3.3-70b__PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-__Expiration-Date.txt
PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.txt,Termination For Convenience,medium,3596,0,True,,,5143,7,stop,0.5,0.00536,results/raw/20260818T161411__extraction-v2__llama-3.3-70b__PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-__Termination-For-Convenience.txt
PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.txt,Cap On Liability,medium,3596,0,True,,,5119,7,stop,1.07,0.00533,results/raw/20260818T161412__extraction-v2__llama-3.3-70b__PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-__Cap-On-Liability.txt
PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.txt,Ip Ownership Assignment,medium,3596,4,True,,,5156,194,stop,2.49,0.00556,results/raw/20260818T161414__extraction-v2__llama-3.3-70b__PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-__Ip-Ownership-Assignment.txt
PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.txt,Non-Compete,medium,3596,1,True,,,5113,75,stop,1.33,0.0054,results/raw/20260818T161416__extraction-v2__llama-3.3-70b__PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-__Non-Compete.txt
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.txt,Governing Law,medium,3770,1,True,,,5680,24,stop,1.66,0.00593,results/raw/20260818T161417__extraction-v2__llama-3.3-70b__ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSE__Governing-Law.txt
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.txt,Expiration Date,medium,3770,1,True,,,5677,50,stop,1.78,0.00596,results/raw/20260818T161419__extraction-v2__llama-3.3-70b__ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSE__Expiration-Date.txt
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.txt,Termination For Convenience,medium,3770,2,True,,,5724,123,stop,2.12,0.00608,results/raw/20260818T161421__extraction-v2__llama-3.3-70b__ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSE__Termination-For-Convenience.txt
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.txt,Cap On Liability,medium,3770,5,True,,,5700,267,stop,3.79,0.00621,results/raw/20260818T161425__extraction-v2__llama-3.3-70b__ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSE__Cap-On-Liability.txt
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.txt,Ip Ownership Assignment,medium,3770,0,True,,,5737,7,stop,1.0,0.00597,results/raw/20260818T161426__extraction-v2__llama-3.3-70b__ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSE__Ip-Ownership-Assignment.txt
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.txt,Non-Compete,medium,3770,4,True,,,5694,316,stop,3.33,0.00625,results/raw/20260818T161429__extraction-v2__llama-3.3-70b__ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSE__Non-Compete.txt
FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement.txt,Governing Law,medium,4102,1,True,,,5469,42,stop,1.62,0.00573,results/raw/20260818T161431__extraction-v2__llama-3.3-70b__FreezeTagInc_20180411_8-K_EX-10.1_111396__Governing-Law.txt
FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement.txt,Expiration Date,medium,4102,1,True,,,5466,47,stop,1.33,0.00573,results/raw/20260818T161432__extraction-v2__llama-3.3-70b__FreezeTagInc_20180411_8-K_EX-10.1_111396__Expiration-Date.txt
FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement.txt,Termination For Convenience,medium,4102,1,True,,,5513,106,stop,1.65,0.00584,results/raw/20260818T161434__extraction-v2__llama-3.3-70b__FreezeTagInc_20180411_8-K_EX-10.1_111396__Termination-For-Convenience.txt
FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement.txt,Cap On Liability,medium,4102,2,True,,,5489,167,stop,2.15,0.00588,results/raw/20260818T161436__extraction-v2__llama-3.3-70b__FreezeTagInc_20180411_8-K_EX-10.1_111396__Cap-On-Liability.txt
FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement.txt,Ip Ownership Assignment,medium,4102,0,True,,,5526,7,stop,0.71,0.00575,results/raw/20260818T161437__extraction-v2__llama-3.3-70b__FreezeTagInc_20180411_8-K_EX-10.1_111396__Ip-Ownership-Assignment.txt
FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement.txt,Non-Compete,medium,4102,0,True,,,5483,7,stop,1.07,0.00571,results/raw/20260818T161438__extraction-v2__llama-3.3-70b__FreezeTagInc_20180411_8-K_EX-10.1_111396__Non-Compete.txt
PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2.txt,Governing Law,medium,4870,1,True,,,6722,40,stop,1.58,0.00703,results/raw/20260818T161440__extraction-v2__llama-3.3-70b__PelicanDeliversInc_20200211_S-1_EX-10.3___Governing-Law.txt
PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2.txt,Expiration Date,medium,4870,2,True,,,6719,97,stop,1.89,0.00709,results/raw/20260818T161441__extraction-v2__llama-3.3-70b__PelicanDeliversInc_20200211_S-1_EX-10.3___Expiration-Date.txt
PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2.txt,Termination For Convenience,medium,4870,1,True,,,6766,43,stop,1.63,0.00708,results/raw/20260818T161443__extraction-v2__llama-3.3-70b__PelicanDeliversInc_20200211_S-1_EX-10.3___Termination-For-Convenience.txt
PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2.txt,Cap On Liability,medium,4870,5,True,,,6742,771,stop,9.71,0.00781,results/raw/20260818T161453__extraction-v2__llama-3.3-70b__PelicanDeliversInc_20200211_S-1_EX-10.3___Cap-On-Liability.txt
PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2.txt,Ip Ownership Assignment,medium,4870,,False,"JSONDecodeError: Expecting ',' delimiter: line 1 column 263 (char 262)",,6779,296,stop,2.73,0.00736,results/raw/20260818T161456__extraction-v2__llama-3.3-70b__PelicanDeliversInc_20200211_S-1_EX-10.3___Ip-Ownership-Assignment.txt
PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2.txt,Non-Compete,medium,4870,1,True,,,6736,74,stop,1.84,0.00708,results/raw/20260818T161457__extraction-v2__llama-3.3-70b__PelicanDeliversInc_20200211_S-1_EX-10.3___Non-Compete.txt
AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.txt,Governing Law,medium,5780,1,True,,,8217,33,stop,2.47,0.00858,results/raw/20260818T161500__extraction-v2__llama-3.3-70b__AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-__Governing-Law.txt
AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.txt,Expiration Date,medium,5780,1,True,,,8214,54,stop,3.11,0.0086,results/raw/20260818T161503__extraction-v2__llama-3.3-70b__AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-__Expiration-Date.txt
AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.txt,Termination For Convenience,medium,5780,4,True,,,8261,345,stop,5.77,0.00895,results/raw/20260818T161509__extraction-v2__llama-3.3-70b__AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-__Termination-For-Convenience.txt
AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.txt,Cap On Liability,medium,5780,3,True,,,8237,203,stop,4.2,0.00878,results/raw/20260818T161513__extraction-v2__llama-3.3-70b__AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-__Cap-On-Liability.txt
AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.txt,Ip Ownership Assignment,medium,5780,4,True,,,8274,196,stop,3.99,0.00881,results/raw/20260818T161517__extraction-v2__llama-3.3-70b__AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-__Ip-Ownership-Assignment.txt
AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.txt,Non-Compete,medium,5780,4,True,,,8231,387,stop,5.03,0.00896,results/raw/20260818T161522__extraction-v2__llama-3.3-70b__AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-__Non-Compete.txt
GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,Governing Law,medium,5880,1,True,,,8497,43,stop,2.09,0.00888,results/raw/20260818T161524__extraction-v2__llama-3.3-70b__GSVINC_05_15_1998-EX-10-SPONSORSHIP_AGRE__Governing-Law.txt
GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,Expiration Date,medium,5880,2,True,,,8494,166,stop,2.32,0.00901,results/raw/20260818T161526__extraction-v2__llama-3.3-70b__GSVINC_05_15_1998-EX-10-SPONSORSHIP_AGRE__Expiration-Date.txt
GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,Termination For Convenience,medium,5880,2,True,,,8541,155,stop,2.57,0.00904,results/raw/20260818T161529__extraction-v2__llama-3.3-70b__GSVINC_05_15_1998-EX-10-SPONSORSHIP_AGRE__Termination-For-Convenience.txt
GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,Cap On Liability,medium,5880,3,True,,,8517,198,stop,2.49,0.00906,results/raw/20260818T161531__extraction-v2__llama-3.3-70b__GSVINC_05_15_1998-EX-10-SPONSORSHIP_AGRE__Cap-On-Liability.txt
GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,Ip Ownership Assignment,medium,5880,0,True,,,8554,7,stop,2.56,0.0089,results/raw/20260818T161534__extraction-v2__llama-3.3-70b__GSVINC_05_15_1998-EX-10-SPONSORSHIP_AGRE__Ip-Ownership-Assignment.txt
GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT.txt,Non-Compete,medium,5880,4,True,,,8511,135,stop,3.91,0.00899,results/raw/20260818T161538__extraction-v2__llama-3.3-70b__GSVINC_05_15_1998-EX-10-SPONSORSHIP_AGRE__Non-Compete.txt
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",Governing Law,medium,6029,1,True,,,8390,66,stop,2.13,0.00879,"results/raw/20260818T161540__extraction-v2__llama-3.3-70b__NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBU__Governing-Law.txt"
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",Expiration Date,medium,6029,3,True,,,8387,86,stop,2.07,0.00881,"results/raw/20260818T161542__extraction-v2__llama-3.3-70b__NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBU__Expiration-Date.txt"
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",Termination For Convenience,medium,6029,2,True,,,8434,61,stop,3.8,0.00883,"results/raw/20260818T161546__extraction-v2__llama-3.3-70b__NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBU__Termination-For-Convenience.txt"
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",Cap On Liability,medium,6029,3,True,,,8410,431,stop,3.43,0.00919,"results/raw/20260818T161549__extraction-v2__llama-3.3-70b__NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBU__Cap-On-Liability.txt"
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",Ip Ownership Assignment,medium,6029,1,True,,,8447,155,stop,3.38,0.00895,"results/raw/20260818T161553__extraction-v2__llama-3.3-70b__NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBU__Ip-Ownership-Assignment.txt"
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",Non-Compete,medium,6029,3,True,,,8404,230,stop,3.13,0.00898,"results/raw/20260818T161556__extraction-v2__llama-3.3-70b__NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBU__Non-Compete.txt"
"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",Governing Law,medium,7145,1,True,,,9853,104,stop,2.42,0.01036,"results/raw/20260818T161558__extraction-v2__llama-3.3-70b__Columbia_Laboratories,_(Bermuda)_Ltd._-___Governing-Law.txt"
"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",Expiration Date,medium,7145,1,True,,,9850,54,stop,1.03,0.0103,"results/raw/20260818T161559__extraction-v2__llama-3.3-70b__Columbia_Laboratories,_(Bermuda)_Ltd._-___Expiration-Date.txt"
"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",Termination For Convenience,medium,7145,1,True,,,9897,33,stop,2.02,0.01033,"results/raw/20260818T161601__extraction-v2__llama-3.3-70b__Columbia_Laboratories,_(Bermuda)_Ltd._-___Termination-For-Convenience.txt"
"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",Cap On Liability,medium,7145,3,True,,,9873,586,stop,5.45,0.01088,"results/raw/20260818T161607__extraction-v2__llama-3.3-70b__Columbia_Laboratories,_(Bermuda)_Ltd._-___Cap-On-Liability.txt"
"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",Ip Ownership Assignment,medium,7145,0,True,,,9910,7,stop,0.87,0.01031,"results/raw/20260818T161608__extraction-v2__llama-3.3-70b__Columbia_Laboratories,_(Bermuda)_Ltd._-___Ip-Ownership-Assignment.txt"
"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",Non-Compete,medium,7145,0,True,,,9867,7,stop,1.51,0.01027,"results/raw/20260818T161609__extraction-v2__llama-3.3-70b__Columbia_Laboratories,_(Bermuda)_Ltd._-___Non-Compete.txt"
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,Governing Law,medium,7337,1,True,,,10317,63,stop,1.54,0.0108,results/raw/20260818T161611__extraction-v2__llama-3.3-70b__LegacyEducationAllianceInc_20200330_10-K__Governing-Law.txt
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,Expiration Date,medium,7337,,False,"JSONDecodeError: Expecting ',' delimiter: line 1 column 405 (char 404)",,10314,148,stop,2.42,0.01088,results/raw/20260818T161613__extraction-v2__llama-3.3-70b__LegacyEducationAllianceInc_20200330_10-K__Expiration-Date.txt
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,Termination For Convenience,medium,7337,6,True,,,10361,314,stop,4.01,0.0111,results/raw/20260818T161617__extraction-v2__llama-3.3-70b__LegacyEducationAllianceInc_20200330_10-K__Termination-For-Convenience.txt
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,Cap On Liability,medium,7337,3,True,,,10337,298,stop,3.76,0.01106,results/raw/20260818T161621__extraction-v2__llama-3.3-70b__LegacyEducationAllianceInc_20200330_10-K__Cap-On-Liability.txt
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,Ip Ownership Assignment,medium,7337,,False,"JSONDecodeError: Expecting ',' delimiter: line 1 column 439 (char 438)",,10374,168,stop,1.9,0.01096,results/raw/20260818T161623__extraction-v2__llama-3.3-70b__LegacyEducationAllianceInc_20200330_10-K__Ip-Ownership-Assignment.txt
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,Non-Compete,medium,7337,2,True,,,10331,240,stop,4.13,0.01099,results/raw/20260818T161627__extraction-v2__llama-3.3-70b__LegacyEducationAllianceInc_20200330_10-K__Non-Compete.txt
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,Governing Law,medium,7663,2,False,,,10618,84,stop,3.7,0.01113,results/raw/20260818T161631__extraction-v2__llama-3.3-70b__NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-__Governing-Law.txt
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,Expiration Date,medium,7663,1,True,,,10615,34,stop,2.37,0.01107,results/raw/20260818T161633__extraction-v2__llama-3.3-70b__NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-__Expiration-Date.txt
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,Termination For Convenience,medium,7663,1,True,,,10662,47,stop,1.66,0.01114,results/raw/20260818T161635__extraction-v2__llama-3.3-70b__NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-__Termination-For-Convenience.txt
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,Cap On Liability,medium,7663,4,True,,,10638,330,stop,4.87,0.01141,results/raw/20260818T161640__extraction-v2__llama-3.3-70b__NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-__Cap-On-Liability.txt
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,Ip Ownership Assignment,medium,7663,0,True,,,10675,7,stop,1.88,0.01111,results/raw/20260818T161642__extraction-v2__llama-3.3-70b__NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-__Ip-Ownership-Assignment.txt
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,Non-Compete,medium,7663,3,True,,,10632,217,stop,2.98,0.01128,results/raw/20260818T161645__extraction-v2__llama-3.3-70b__NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-__Non-Compete.txt
PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,Governing Law,medium,7965,1,True,,,10871,45,stop,2.15,0.01135,results/raw/20260818T161647__extraction-v2__llama-3.3-70b__PenntexMidstreamPartnersLp_20150416_S-1A__Governing-Law.txt
PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,Expiration Date,medium,7965,,False,"JSONDecodeError: Expecting ',' delimiter: line 1 column 451 (char 450)",,10868,219,stop,2.93,0.01153,results/raw/20260818T161650__extraction-v2__llama-3.3-70b__PenntexMidstreamPartnersLp_20150416_S-1A__Expiration-Date.txt
PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,Termination For Convenience,medium,7965,1,True,,,10915,68,stop,1.62,0.01142,results/raw/20260818T161651__extraction-v2__llama-3.3-70b__PenntexMidstreamPartnersLp_20150416_S-1A__Termination-For-Convenience.txt
PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,Cap On Liability,medium,7965,2,True,,,10891,142,stop,1.89,0.01147,results/raw/20260818T161653__extraction-v2__llama-3.3-70b__PenntexMidstreamPartnersLp_20150416_S-1A__Cap-On-Liability.txt
PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,Ip Ownership Assignment,medium,7965,0,True,,,10928,7,stop,1.94,0.01137,results/raw/20260818T161655__extraction-v2__llama-3.3-70b__PenntexMidstreamPartnersLp_20150416_S-1A__Ip-Ownership-Assignment.txt
PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,Non-Compete,medium,7965,0,True,,,10885,7,stop,0.7,0.01133,results/raw/20260818T161656__extraction-v2__llama-3.3-70b__PenntexMidstreamPartnersLp_20150416_S-1A__Non-Compete.txt
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,Governing Law,long,8396,1,True,,,11859,46,stop,1.84,0.01238,results/raw/20260818T161658__extraction-v2__llama-3.3-70b__CORIOINC_07_20_2000-EX-10.5-LICENSE_AND___Governing-Law.txt
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,Expiration Date,long,8396,1,True,,,11856,37,stop,1.12,0.01237,results/raw/20260818T161659__extraction-v2__llama-3.3-70b__CORIOINC_07_20_2000-EX-10.5-LICENSE_AND___Expiration-Date.txt
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,Termination For Convenience,long,8396,2,True,,,11903,175,stop,2.25,0.01256,results/raw/20260818T161701__extraction-v2__llama-3.3-70b__CORIOINC_07_20_2000-EX-10.5-LICENSE_AND___Termination-For-Convenience.txt
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,Cap On Liability,long,8396,2,True,,,11879,178,stop,4.02,0.01254,results/raw/20260818T161705__extraction-v2__llama-3.3-70b__CORIOINC_07_20_2000-EX-10.5-LICENSE_AND___Cap-On-Liability.txt
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,Ip Ownership Assignment,long,8396,1,True,,,11916,165,stop,3.06,0.01256,results/raw/20260818T161708__extraction-v2__llama-3.3-70b__CORIOINC_07_20_2000-EX-10.5-LICENSE_AND___Ip-Ownership-Assignment.txt
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,Non-Compete,long,8396,4,True,,,11873,396,stop,5.54,0.01276,results/raw/20260818T161714__extraction-v2__llama-3.3-70b__CORIOINC_07_20_2000-EX-10.5-LICENSE_AND___Non-Compete.txt
ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.txt,Governing Law,long,9243,1,True,,,14979,66,stop,1.97,0.01565,results/raw/20260818T161716__extraction-v2__llama-3.3-70b__ENERGYXXILTD_05_08_2015-EX-10.13-Transpo__Governing-Law.txt
ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.txt,Expiration Date,long,9243,1,True,,,14976,53,stop,2.73,0.01563,results/raw/20260818T161718__extraction-v2__llama-3.3-70b__ENERGYXXILTD_05_08_2015-EX-10.13-Transpo__Expiration-Date.txt
ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.txt,Termination For Convenience,long,9243,1,True,,,15023,53,stop,1.6,0.01568,results/raw/20260818T161720__extraction-v2__llama-3.3-70b__ENERGYXXILTD_05_08_2015-EX-10.13-Transpo__Termination-For-Convenience.txt
ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.txt,Cap On Liability,long,9243,2,True,,,14999,311,stop,4.85,0.01592,results/raw/20260818T161725__extraction-v2__llama-3.3-70b__ENERGYXXILTD_05_08_2015-EX-10.13-Transpo__Cap-On-Liability.txt
ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.txt,Ip Ownership Assignment,long,9243,0,True,,,15036,7,stop,1.12,0.01564,results/raw/20260818T161726__extraction-v2__llama-3.3-70b__ENERGYXXILTD_05_08_2015-EX-10.13-Transpo__Ip-Ownership-Assignment.txt
ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.txt,Non-Compete,long,9243,0,True,,,14993,7,stop,1.39,0.0156,results/raw/20260818T161727__extraction-v2__llama-3.3-70b__ENERGYXXILTD_05_08_2015-EX-10.13-Transpo__Non-Compete.txt
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Governing Law,long,9608,1,True,,,13377,67,stop,2.63,0.01398,results/raw/20260818T161730__extraction-v2__llama-3.3-70b__CerenceInc_20191002_8-K_EX-10.4_11827494__Governing-Law.txt
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Expiration Date,long,9608,0,True,,,13374,7,stop,1.47,0.01392,results/raw/20260818T161731__extraction-v2__llama-3.3-70b__CerenceInc_20191002_8-K_EX-10.4_11827494__Expiration-Date.txt
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Termination For Convenience,long,9608,2,True,,,13421,111,stop,3.35,0.01407,results/raw/20260818T161735__extraction-v2__llama-3.3-70b__CerenceInc_20191002_8-K_EX-10.4_11827494__Termination-For-Convenience.txt
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Cap On Liability,long,9608,1,True,,,13397,114,stop,2.57,0.01405,results/raw/20260818T161737__extraction-v2__llama-3.3-70b__CerenceInc_20191002_8-K_EX-10.4_11827494__Cap-On-Liability.txt
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Ip Ownership Assignment,long,9608,,False,"JSONDecodeError: Expecting ',' delimiter: line 1 column 582 (char 581)",,13434,685,stop,4.51,0.01468,results/raw/20260818T161742__extraction-v2__llama-3.3-70b__CerenceInc_20191002_8-K_EX-10.4_11827494__Ip-Ownership-Assignment.txt
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Non-Compete,long,9608,4,True,,,13391,683,stop,3.81,0.01464,results/raw/20260818T161746__extraction-v2__llama-3.3-70b__CerenceInc_20191002_8-K_EX-10.4_11827494__Non-Compete.txt
